city,district,state,rainfall_intensity_mm_hr,raindrop_size_mm,rainfall_type,roof_area_m2,ph,tds,turbidity,harvestable,harvest_quantity_liters,rain_energy_joules
Delhi,New Delhi,Delhi,6.686358713721662,1.7838827984335481,Storm,85.25069213155935,7.835652600013933,2500.0,5.282216249481728,0,0.0,0.039876374532680024
Vijayawada,Krishna,Andhra Pradesh,57.53763232687741,5.1157235506718095,Heavy,78.00236794179402,6.482551522964605,2500.0,2.5722844740062696,0,0.0,8.468003820528002
Hyderabad,Hyderabad,Telangana,25.264997180654902,0.5661735945127194,Heavy,167.93769460589408,7.922421955869432,2500.0,4.003230504234782,1,3606.503573632058,0.1806999877902392
Chennai,Chennai,Tamil Nadu,31.222661479199278,1.6816282083210772,Storm,149.51060976891807,5.5,2500.0,4.175754011923622,0,0.0,0.8196714886470392
Delhi,New Delhi,Delhi,4.963816415974269,2.0640748217179525,Storm,74.50673446869493,7.8289203799067355,2500.0,5.668285358215396,0,0.0,0.025428858344528547
Pune,Pune,Maharashtra,14.343248602709632,1.360333969855793,Storm,121.8419476241042,5.5,2500.0,3.799991998605606,0,0.0,0.13992992433138418
Hyderabad,Hyderabad,Telangana,23.779775787857456,0.5222636911092481,Heavy,146.01016749151285,8.085115751585203,2500.0,4.258696038828799,1,2951.2756888413355,0.14766424495772054
Chennai,Chennai,Tamil Nadu,42.740342570091606,1.222605104712012,Storm,154.7420164670527,5.5,2500.0,4.836164149769981,0,0.0,1.1166889190661249
Kolkata,Kolkata,West Bengal,57.972145160429854,3.323120358198769,Heavy,54.93763544866662,7.862541173389344,2500.0,3.167749257184001,1,2707.1246904507466,5.58412096258363
Pune,Pune,Maharashtra,10.741545915345503,1.3943875269697146,Storm,142.80734087870016,5.5,2500.0,4.459177878074747,0,0.0,0.0804427802176485
Pune,Pune,Maharashtra,8.462386911498188,1.2530421572505828,Storm,144.52616614470907,5.5,2500.0,4.369832579679365,0,0.0,0.04486642262064553
Mumbai,Mumbai,Maharashtra,12.257665857170624,1.2399145165399943,Storm,52.26361550077628,9.5,2500.0,2.788166321535451,0,0.0,0.09314880884410458
Pune,Pune,Maharashtra,9.1352670372245,1.3543139303330702,Storm,125.28991816176034,5.644566416058643,2500.0,3.7410897193222588,0,0.0,0.05651085053097046
Kolkata,Kolkata,West Bengal,46.078835784647055,2.9290032230056573,Heavy,62.796394454653544,7.195535742659174,2500.0,3.6587545269513595,1,2459.5470357523163,3.1095163842327316
Chennai,Chennai,Tamil Nadu,28.526152780098837,1.4407644744787407,Storm,141.28428177897896,5.5,2500.0,4.438332441651595,0,0.0,0.5862048448155545
Delhi,New Delhi,Delhi,3.942388030007355,1.9415838484096883,Storm,77.14415197697971,7.64405524689215,2500.0,4.880296528974478,1,258.5123541382461,0.015088459099046799
Delhi,New Delhi,Delhi,6.93075286426244,2.176470011301429,Storm,64.89919525465517,7.57353879879901,2500.0,4.326517249483293,1,382.33024088959934,0.052273733344065786
Bengaluru,Bangalore Urban,Karnataka,49.76172354313305,5.094271541787832,Moderate,135.15009268398208,8.867142180938837,2500.0,5.116704142711571,0,0.0,6.3072917939097355
Bengaluru,Bangalore Urban,Karnataka,44.560448577161985,4.552645650659277,Moderate,117.50344614100806,8.430979557592494,2500.0,4.115187181256244,1,4450.605328994855,4.51994303497178
Delhi,New Delhi,Delhi,4.389502814461697,1.9303541127374613,Storm,82.06588164059188,7.821228602086272,2500.0,3.9451950245437972,1,306.1941556677598,0.01859677570981667
Hyderabad,Hyderabad,Telangana,27.53445219361041,0.6074700389245606,Heavy,170.77698822971752,7.680011015325948,2500.0,3.7860624182466815,1,3996.913195452936,0.2302755075610605
Pune,Pune,Maharashtra,8.037191112329873,1.1680228450015564,Storm,143.6913780466885,5.5,2500.0,4.6122927276367935,0,0.0,0.037725059382948074
Hyderabad,Hyderabad,Telangana,25.671946333957543,0.5978044727426417,Heavy,164.45826674648407,7.79685498176619,2500.0,4.831580255363652,1,3588.669228377701,0.1969911687385471
Jaipur,Jaipur,Rajasthan,37.68697029427342,2.0845295397889116,Moderate,182.16487629546015,,2500.0,4.210590795993362,0,0.0,1.480336709347585
Bengaluru,Bangalore Urban,Karnataka,57.59828415960435,5.025884610204193,Moderate,108.29151273199236,9.05919545015276,2500.0,3.601807838634187,0,0.0,8.336842749301633
Pune,Pune,Maharashtra,11.562446695040206,1.292801538165729,Storm,120.69638680550375,5.5,2500.0,4.0799078390229875,0,0.0,0.08641743101811933
Pune,Pune,Maharashtra,9.533266897809286,1.0778499314156662,Storm,141.85212299919195,5.5,2500.0,4.803299759169988,0,0.0,0.048979213449570964
Delhi,New Delhi,Delhi,6.774876414109048,1.7325838150497643,Storm,67.76784866363548,7.48565737898607,2500.0,5.399453346510403,0,0.0,0.03976188931832031
Mumbai,Mumbai,Maharashtra,12.910681037447258,1.3829104236169754,Storm,51.058135653325515,9.5,2500.0,3.4694422048072404,0,0.0,0.11525568552388372
Vijayawada,Krishna,Andhra Pradesh,68.55821003317517,5.2491596305277515,Heavy,84.54153249362592,6.300854903204267,2500.0,3.7453235730773264,0,0.0,12.336123963621148
Vijayawada,Krishna,Andhra Pradesh,53.0909352449007,5.16393887855529,Heavy,69.78343516060849,6.588997409599964,2500.0,2.6181976509576765,1,3149.1376616868033,7.277661460269448
Kolkata,Kolkata,West Bengal,37.244991362716995,2.5559745993640224,Heavy,64.37053912654022,7.633624818603593,2500.0,4.219935315838101,1,2037.8581477142127,1.7728104119498707
Kolkata,Kolkata,West Bengal,56.7606300264962,2.482128524842939,Heavy,68.29528988280664,7.418502699638211,2500.0,3.871981622325126,1,3295.011129351752,3.9984225178520667
Chennai,Chennai,Tamil Nadu,36.05344475169127,1.209020220477564,Storm,147.43998035227995,5.5,2500.0,4.017280187318697,0,0.0,0.7857729978338
Chennai,Chennai,Tamil Nadu,25.972962903792922,1.4489143568485174,Storm,144.86959183276562,5.5,2500.0,4.7145167265101415,0,0.0,0.48871504683789785
Kolkata,Kolkata,West Bengal,39.14954793285163,3.254114415307296,Heavy,50.98424079662482,7.773121063322337,2500.0,3.6328902841767685,1,1696.608482054386,2.4937695985779547
Pune,Pune,Maharashtra,13.28231315015113,1.4017386383909676,Storm,136.79287255946474,5.5,2500.0,4.365072298003503,0,0.0,0.12364725498872697
Vijayawada,Krishna,Andhra Pradesh,48.63002401598261,4.799589487279111,Heavy,89.49317315236239,6.387035062465316,2500.0,3.8087062145972648,0,0.0,5.67522475940328
Hyderabad,Hyderabad,Telangana,28.025143979567577,0.5996192032104822,Heavy,177.06025308888027,7.5494128677446515,2500.0,3.621875216155528,1,4217.818222993363,0.2354730679678758
Mumbai,Mumbai,Maharashtra,10.095975310126862,1.1200479966408599,Storm,49.275299032982765,9.5,2500.0,2.538298000941418,0,0.0,0.057082527897129746
Mumbai,Mumbai,Maharashtra,9.869785728504498,1.4165087552346516,Storm,52.111642333556844,9.5,2500.0,3.4633860885399486,0,0.0,0.06899295019420149
Jaipur,Jaipur,Rajasthan,45.53608511842674,1.973268539875532,Moderate,191.64854846446505,,2500.0,5.579426275066042,0,0.0,2.045820738187624
Delhi,New Delhi,Delhi,5.41482241250745,1.9417234610412426,Storm,74.61602071450817,7.562490115848876,2500.0,4.706192343452829,1,343.4276261024831,0.028465958905122758
Chennai,Chennai,Tamil Nadu,30.80105367865221,1.2748356208267657,Storm,127.53613016420069,5.5,2500.0,4.940107108814839,0,0.0,0.6047214050042626
Pune,Pune,Maharashtra,14.169361327225092,1.2543874721017942,Storm,145.83029853849445,5.5,2500.0,4.047580042522896,0,0.0,0.1259221884062658
Ahmedabad,Ahmedabad,Gujarat,29.856004574607457,2.547400393319681,Moderate,175.69116325293808,5.61152170108894,2500.0,4.701174527060926,0,0.0,1.1353521666646418
Bengaluru,Bangalore Urban,Karnataka,55.63919285116264,4.314482904002241,Moderate,134.97699785582725,9.123979130381052,2500.0,4.152025614041175,0,0.0,6.6782150356310295
Kolkata,Kolkata,West Bengal,57.34094217432364,3.255514892409332,Heavy,64.52375872278571,7.410977779843628,2500.0,3.681477887094149,1,3144.875150124276,5.352039868373731
Vijayawada,Krishna,Andhra Pradesh,42.96495882967951,4.002486935228343,Heavy,76.93672575040021,6.996058919424233,2500.0,4.065787601354002,1,2809.7457662028455,3.694270800377348
Delhi,New Delhi,Delhi,5.021747526699132,1.6961107034079204,Storm,86.5620669536057,7.47674427180548,2500.0,5.8424985937715475,0,0.0,0.021386215948583163
Kolkata,Kolkata,West Bengal,67.65260887605157,2.6179554660601156,Heavy,63.29506018468858,7.520852629678576,2500.0,3.4913752238487437,1,3639.764557891749,5.991028100297526
Chennai,Chennai,Tamil Nadu,42.59787102135577,1.7109975398459505,Storm,135.83484357725328,5.5,2500.0,4.441474704849698,0,0.0,1.5523697735333242
Pune,Pune,Maharashtra,13.023316532620035,1.1735514925667592,Storm,131.27539601106446,5.5,2500.0,3.3387733487630427,0,0.0,0.09952114110035065
Chennai,Chennai,Tamil Nadu,38.38740671963459,1.4341757031816296,Storm,145.53476224402567,5.5,2500.0,5.044065612382715,0,0.0,1.0566956346590441
Bengaluru,Bangalore Urban,Karnataka,57.357349805419695,4.252478689768088,Moderate,125.44774022792103,8.641034398195673,2500.0,3.2324664285092437,0,0.0,6.995041628561895
Pune,Pune,Maharashtra,12.08647386933168,1.3053534851202462,Storm,154.00121035421037,5.5,2500.0,3.2062805157114433,0,0.0,0.09534487906961356
Pune,Pune,Maharashtra,11.469118174196518,1.4502701691835698,Storm,131.3937436175122,5.5,2500.0,4.0851788509048435,0,0.0,0.09538475609586039
Jaipur,Jaipur,Rajasthan,42.81574577306211,2.0582174470279,Moderate,193.40121975339025,,2500.0,4.50729606954633,0,0.0,1.8865498512509398
Jaipur,Jaipur,Rajasthan,42.730291559399355,1.5891894079252755,Moderate,215.9497176097441,,2500.0,4.665611879259605,0,0.0,1.4508328432734274
Pune,Pune,Maharashtra,13.097552011371318,1.4952929364912106,Storm,128.22638069595774,5.5,2500.0,3.094903743820369,0,0.0,0.12825566286863416
Chennai,Chennai,Tamil Nadu,34.415138681729296,1.7368281077500467,Storm,128.23138513002021,5.5,2500.0,4.483277534729156,0,0.0,1.0285511429216019
Bengaluru,Bangalore Urban,Karnataka,32.596412536080955,4.443611085844784,Moderate,134.19230974342585,8.571989205419797,2500.0,4.87679210347536,0,0.0,2.3607264011918425
Jaipur,Jaipur,Rajasthan,38.43402002579657,2.0422992648763345,Moderate,166.1719382478064,,2500.0,3.9977203098222285,0,0.0,1.508415580277099
Mumbai,Mumbai,Maharashtra,12.066980928605037,1.207996884318878,Storm,58.45018747882013,9.5,2500.0,2.696618115925309,0,0.0,0.08794943851339135
Ahmedabad,Ahmedabad,Gujarat,34.85354145546141,1.9828789243853602,Moderate,175.66079897828823,5.5,2500.0,4.4307817151664075,0,0.0,1.204370273022704
Pune,Pune,Maharashtra,12.756617413736844,1.251998704469437,Storm,151.21771236242702,5.5,2500.0,3.180323005191081,0,0.0,0.10186968077644579
Mumbai,Mumbai,Maharashtra,12.527676460509415,1.2619228209211868,Storm,52.13500604550003,9.5,2500.0,3.094924840367891,0,0.0,0.09902477315635834
Hyderabad,Hyderabad,Telangana,22.700606328104755,0.5697958635746039,Heavy,178.48025429707224,7.982630002420858,2500.0,4.571790502797952,1,3443.868491617184,0.14681289784510243
Pune,Pune,Maharashtra,12.143906401667516,1.5706301421865336,Storm,126.44618471377164,5.5,2500.0,3.7090913904894545,0,0.0,0.11581391815377155
Mumbai,Mumbai,Maharashtra,11.385629923723933,1.1866555108799584,Storm,54.76496281723396,9.5,2500.0,2.860468623135977,0,0.0,0.07691460105428828
Jaipur,Jaipur,Rajasthan,54.50694704738858,1.8194264368236455,Moderate,172.20796669616774,,2500.0,5.402369070253759,0,0.0,2.7027645913631884
Chennai,Chennai,Tamil Nadu,31.98847286378147,1.7088381097694403,Storm,146.81278871867113,5.5,2500.0,4.75088958605443,0,0.0,0.8742948894234386
Ahmedabad,Ahmedabad,Gujarat,38.38485044237592,2.3964773931811862,Moderate,188.57998083416692,5.5,2500.0,4.469719424044214,0,0.0,1.7654809934725737
Jaipur,Jaipur,Rajasthan,35.45238110309767,1.7122004129639448,Moderate,203.621952824234,,2500.0,4.0307009053741725,0,0.0,1.0760078016065193
Bengaluru,Bangalore Urban,Karnataka,39.096436917580235,4.165104340478327,Moderate,112.93416653796271,8.875135351949673,2500.0,4.22394256283391,0,0.0,3.1832463419694594
Vijayawada,Krishna,Andhra Pradesh,50.22929118418041,3.9722023973624516,Heavy,68.74037116683856,6.759003096780569,2500.0,3.3448309540150905,1,2934.8631015306073,5.01089696445033
Pune,Pune,Maharashtra,13.373703092640593,1.3033028066819192,Storm,120.9779454046148,5.5,2500.0,4.164742696134456,0,0.0,0.11655172065420327
Mumbai,Mumbai,Maharashtra,13.531441003557738,1.2347735191005593,Storm,53.98989227883058,9.5,2500.0,3.525978097162477,0,0.0,0.11304345123870636
Bengaluru,Bangalore Urban,Karnataka,32.00679244695209,4.250821632525924,Moderate,120.0444735248543,8.942689306060151,2500.0,4.611235353110054,0,0.0,2.1773447252882008
Vijayawada,Krishna,Andhra Pradesh,53.63344203351247,5.215361997232726,Heavy,89.32481574571597,6.240693462824234,2500.0,2.624266033343844,0,0.0,7.501114617989081
Mumbai,Mumbai,Maharashtra,11.882863029391073,1.1848207942709332,Storm,52.58653991393752,9.5,2500.0,3.038039369197345,0,0.0,0.08364978986930163
Kolkata,Kolkata,West Bengal,37.75023358295864,2.6218085886149205,Heavy,58.21036483206397,7.739711231819253,2500.0,3.358016163229952,1,1867.8366389557077,1.868143669448268
Kolkata,Kolkata,West Bengal,52.04046936469219,2.453136931329139,Heavy,53.2115122244591,7.8676510676362446,2500.0,4.148183366824856,1,2353.7792610010215,3.3218055384353127
Hyderabad,Hyderabad,Telangana,16.955015210297347,0.6959199474008517,Heavy,188.96828357271852,7.311548039461542,2500.0,3.576110967142424,1,2723.366103903341,0.10002893772989556
Delhi,New Delhi,Delhi,5.318679123827701,1.8973288879550467,Storm,65.59190487807871,8.022481982010113,2500.0,4.307146020859667,1,296.53295089206017,0.02683614956809578
Pune,Pune,Maharashtra,12.498538797590863,1.528823815031411,Storm,120.18266413906163,5.5,2500.0,4.018952853920935,0,0.0,0.1194114381684135
Hyderabad,Hyderabad,Telangana,18.871918895947452,0.6299591413914908,Heavy,186.40677185289238,7.882965849619399,2500.0,3.8954013297786374,1,2990.1754580536904,0.11217976080391796
Vijayawada,Krishna,Andhra Pradesh,73.07782456005683,5.004076509706058,Heavy,90.45154381864918,6.619448768725835,2500.0,3.411027933330135,1,5618.501742810707,13.36180613797086
Vijayawada,Krishna,Andhra Pradesh,47.73658218739606,5.303090564638186,Heavy,80.68317344354709,6.265884374855395,2500.0,3.760934546009092,0,0.0,6.0422917495945665
Ahmedabad,Ahmedabad,Gujarat,35.92007128533964,2.3580429258410986,Moderate,177.0821063608367,5.5,2500.0,4.497624874322033,0,0.0,1.521234235994523
Mumbai,Mumbai,Maharashtra,12.392863982708118,1.4477933279566948,Storm,52.75428332045633,9.5,2500.0,3.8611535109635176,0,0.0,0.11117827758614451
Delhi,New Delhi,Delhi,4.755690194116184,1.5181942143767007,Storm,67.64330260621803,7.930658483816434,2500.0,4.058583061353668,1,273.43700226672104,0.017168187453200798
Hyderabad,Hyderabad,Telangana,26.97950245696204,0.7101757922247874,Heavy,182.72949665572708,7.989800423187494,2500.0,4.689275701249474,1,4190.458268385232,0.2584661902664832
Kolkata,Kolkata,West Bengal,40.57184370263096,2.428121705641604,Heavy,55.841247335032314,7.522244076071435,2500.0,4.053061093853155,1,1925.7450051813553,1.9984346130135506
Ahmedabad,Ahmedabad,Gujarat,27.68360567610548,2.561747577952825,Moderate,214.37910509138206,5.7619088549057125,2500.0,4.077766047614738,0,0.0,0.9816386458981465
Delhi,New Delhi,Delhi,6.940874549544976,1.7112924242896037,Storm,67.49781445776227,7.161223960013796,2500.0,5.332890493723824,0,0.0,0.0412213890311634
Ahmedabad,Ahmedabad,Gujarat,36.726859291872536,2.3368537109317757,Moderate,190.71365329813025,5.681586562878702,2500.0,4.335873207822688,0,0.0,1.5760468111437662
Ahmedabad,Ahmedabad,Gujarat,41.304734917369835,2.50287970499713,Moderate,167.0091501250359,5.822811441983973,2500.0,4.183567535260713,0,0.0,2.13505791341562
Vijayawada,Krishna,Andhra Pradesh,40.48195147904714,5.654813826560355,Heavy,73.3946152595158,6.536015956289166,2500.0,3.639067257835937,1,2525.483665695194,4.633521638986848
Kolkata,Kolkata,West Bengal,50.71845542739455,2.416852815076813,Heavy,63.088907205586814,8.040854152841899,2500.0,3.096829332169031,1,2719.806138859148,3.108509833325572
Pune,Pune,Maharashtra,7.813687804557007,1.1308171035974346,Storm,155.93678269120758,5.5,2500.0,3.3999728500951294,0,0.0,0.03452029377144431
Delhi,New Delhi,Delhi,5.151963664646008,2.076859265423506,Storm,76.80235855092121,7.677336102424482,2500.0,4.449186363301092,1,336.33051652144155,0.027562756951598526
Hyderabad,Hyderabad,Telangana,25.852461480839853,0.4860428336214663,Heavy,175.49444009113043,7.451884832042372,2500.0,3.5445837670598785,1,3856.418764673881,0.16242330672266128
Delhi,New Delhi,Delhi,4.76399010872626,2.175275886860601,Storm,79.45608453433003,8.215430423930597,2500.0,4.986237317318879,1,321.74880067971594,0.024684597618854245
Jaipur,Jaipur,Rajasthan,44.09423678389626,1.5561072376282388,Moderate,185.99755383281035,,2500.0,4.005447541596208,0,0.0,1.5127709874096387
Hyderabad,Hyderabad,Telangana,22.288266291575695,0.6147215252060615,Heavy,170.05736493736492,7.867877833232136,2500.0,5.02430047415817,0,0.0,0.15268662687426662
Vijayawada,Krishna,Andhra Pradesh,61.16841193579403,5.010153163977704,Heavy,72.2647136771507,5.944807206555734,2500.0,2.8923877461970426,0,0.0,9.372930957186952
Ahmedabad,Ahmedabad,Gujarat,44.08977252142999,2.2399008736154085,Moderate,172.99027181848862,5.5,2500.0,4.531773052960874,0,0.0,2.177080659622375
Delhi,New Delhi,Delhi,5.50598131507196,1.8243956431626114,Storm,73.08709109532313,7.969792788035039,2500.0,4.4767206972579725,1,342.0537342522396,0.027654034306109507
Bengaluru,Bangalore Urban,Karnataka,50.765430962034344,3.545318568773681,Moderate,108.83721337459303,9.075653934601023,2500.0,4.110497481447293,0,0.0,4.568371614808515
Jaipur,Jaipur,Rajasthan,47.77119202627076,1.6928282812137136,Moderate,187.91969099301986,,2500.0,5.561387984548902,0,0.0,1.9315905271258875
Hyderabad,Hyderabad,Telangana,26.78876941143833,0.6390615413434988,Heavy,172.1243541321559,7.84777573458901,2500.0,4.848001872201866,1,3919.3496879982154,0.2293074764305175
Mumbai,Mumbai,Maharashtra,12.613593694845687,1.4608071766212323,Storm,52.37192850111368,9.5,2500.0,2.996508589628332,0,0.0,0.11620921651444675
Jaipur,Jaipur,Rajasthan,37.7327807151899,1.5565849121744562,Moderate,187.16266042424527,,2500.0,5.186346055433916,0,0.0,1.1081038001896997
Jaipur,Jaipur,Rajasthan,48.9867537334852,1.6239855272272998,Moderate,200.36855965428262,,2500.0,3.738440214013639,0,0.0,1.9485406924011464
Ahmedabad,Ahmedabad,Gujarat,46.32298545547781,2.5873086046545923,Moderate,219.46870803620914,5.655313434031136,2500.0,3.9467657749843448,0,0.0,2.77594795744393
Jaipur,Jaipur,Rajasthan,55.614038161083165,1.7860108438537714,Moderate,209.44877090924427,,2500.0,5.795535804558785,0,0.0,2.7619954374329256
Hyderabad,Hyderabad,Telangana,21.74797184272272,0.5358533044297787,Heavy,185.7730865298396,7.588059274750396,2500.0,3.2609698690217597,1,3434.1596767386463,0.12672241522905967
Pune,Pune,Maharashtra,9.922018528946866,1.2608965017245688,Storm,159.97778956102235,5.5,2500.0,4.498643936467931,0,0.0,0.06206539327078024
Bengaluru,Bangalore Urban,Karnataka,44.88864036382036,4.879764405809158,Moderate,115.90424116043965,8.488145270347028,2500.0,4.580326693324635,1,4422.366228378608,4.916338322284988
Chennai,Chennai,Tamil Nadu,34.806491122263594,1.4453230195505804,Storm,137.1640698548347,5.5,2500.0,4.355633822558254,0,0.0,0.8754985107887444
Ahmedabad,Ahmedabad,Gujarat,31.2510241034908,2.242008261926968,Moderate,198.5591605897045,5.727549614286378,2500.0,4.262224647983795,0,0.0,1.0948023493349552
Vijayawada,Krishna,Andhra Pradesh,48.83755704497012,4.368594298370915,Heavy,85.10124808758499,6.9164836062671835,2500.0,3.4519299851678125,1,3532.7164993642486,5.209782372811411
Bengaluru,Bangalore Urban,Karnataka,45.36020456181067,4.991920709126552,Moderate,135.7360765583689,8.85972816567331,2500.0,3.668681430289917,0,0.0,5.1355586296964155
Kolkata,Kolkata,West Bengal,39.487561102139566,3.3624841724810537,Heavy,65.61434940357724,7.871989556773358,2500.0,2.872002735742731,1,2202.3080365632572,2.621506114100384
Ahmedabad,Ahmedabad,Gujarat,28.531493893215107,2.101358960814244,Moderate,208.6424388376652,5.508971017820598,2500.0,4.00916694890495,0,0.0,0.8553015793726902
Hyderabad,Hyderabad,Telangana,27.545156383834378,0.5140951109151872,Heavy,143.43423257278613,7.875948240787318,2500.0,4.204378302406281,1,3358.2806119607653,0.19503114155450496
Hyderabad,Hyderabad,Telangana,25.823958561032068,0.7031619842360004,Heavy,168.29861870274468,8.098826613130637,2500.0,3.8366217989073754,1,3694.2160719698227,0.234461219537682
Bengaluru,Bangalore Urban,Karnataka,48.46954958383308,4.540006954222532,Moderate,114.88932269078816,8.227550926565394,2500.0,4.8394613131285364,1,4733.338664392032,5.332912896439303
Kolkata,Kolkata,West Bengal,43.302235365930386,2.4224219414020003,Heavy,66.56594300877256,7.561245598204466,2500.0,3.940947013632631,1,2450.086011792831,2.2711218123871975
Chennai,Chennai,Tamil Nadu,26.52738918843147,1.3510700618483935,Storm,129.47114752738537,5.5,2500.0,4.6190323999294485,0,0.0,0.4753756071125034
Ahmedabad,Ahmedabad,Gujarat,26.192250034652243,2.9068074348530377,Moderate,190.72858453053695,5.5584472759721395,2500.0,4.03788916856452,0,0.0,0.9970843104739507
Bengaluru,Bangalore Urban,Karnataka,32.575895537653636,4.23078243797362,Moderate,111.55156833525588,8.708581378702952,2500.0,5.167747216876793,0,0.0,2.2448298289931468
Pune,Pune,Maharashtra,13.487982481861035,1.1155671806637533,Storm,120.02265802573152,5.5,2500.0,3.341204411050045,0,0.0,0.10147515418431502
Delhi,New Delhi,Delhi,6.644059518141183,2.0518784243520884,Storm,66.63712794341751,8.147738647651796,2500.0,5.233875661909649,0,0.0,0.045288575190557304
Delhi,New Delhi,Delhi,3.897824320102993,1.7677306917767985,Storm,72.85573734201218,7.679516540278502,2500.0,5.202664268169774,0,0.0,0.013428596631907798
Vijayawada,Krishna,Andhra Pradesh,66.54009758089913,4.675847605698898,Heavy,85.28909859227461,6.44542165453058,2500.0,3.3780726596647774,0,0.0,10.351355392915421
Jaipur,Jaipur,Rajasthan,43.73730778956209,1.6165353289041218,Moderate,168.40119159353893,,2500.0,4.504904640098595,0,0.0,1.5461773201582474
Vijayawada,Krishna,Andhra Pradesh,70.96901582337117,4.8321343007569295,Heavy,81.72466955381668,6.856764093751512,2500.0,2.9383544186190917,1,4929.931461715906,12.168766725639205
Chennai,Chennai,Tamil Nadu,37.047765647632,1.6458466382204495,Storm,121.2031252055769,5.5,2500.0,5.197124366427167,0,0.0,1.1294926538398031
Jaipur,Jaipur,Rajasthan,55.38366753748869,2.134338470189058,Moderate,186.57555344602847,,2500.0,3.771670581583853,0,0.0,3.2733822254803897
Pune,Pune,Maharashtra,11.16290039370596,1.0763279198647102,Storm,152.33292817905857,5.5,2500.0,4.2243365608946855,0,0.0,0.06706079682126248
Pune,Pune,Maharashtra,10.837362572526311,1.4208562221518046,Storm,146.2729891877525,5.5,2500.0,4.592909668386226,0,0.0,0.08343866451783204
Mumbai,Mumbai,Maharashtra,8.290936827485787,1.5212136871458468,Storm,53.01757100940976,9.5,2500.0,2.971084719957956,0,0.0,0.05228383564757451
Ahmedabad,Ahmedabad,Gujarat,30.129128316301102,2.101758056582175,Moderate,166.84090855872034,5.5,2500.0,3.655908035170467,0,0.0,0.9539505423207402
Jaipur,Jaipur,Rajasthan,39.80812054636422,1.8724163138303365,Moderate,194.9793592400256,,2500.0,5.422142166800273,0,0.0,1.483596391347419
Kolkata,Kolkata,West Bengal,43.8530123436125,2.629818510180991,Heavy,58.705604380283916,7.34231057700309,2500.0,4.1841424107569605,1,2188.254954498649,2.5286844891380755
Bengaluru,Bangalore Urban,Karnataka,46.539925226718125,3.486106859543259,Moderate,117.80269962770942,8.43122691677802,2500.0,4.957090918568083,1,4660.149507352262,3.775392094705219
Hyderabad,Hyderabad,Telangana,22.715802682554575,0.7099825587342888,Heavy,152.54270454927385,7.75375499702323,2500.0,4.991333829350628,1,2945.3604806238463,0.1831782305733992
Chennai,Chennai,Tamil Nadu,40.730165961672384,1.533456548912525,Storm,135.83140133327646,5.5,2500.0,4.546281012424593,0,0.0,1.2719611254587369
Chennai,Chennai,Tamil Nadu,30.45268443122119,1.4714630121341556,Storm,128.05946727107207,5.5,2500.0,5.351369539691693,0,0.0,0.6822923758120475
Hyderabad,Hyderabad,Telangana,22.480937123719198,0.7025473129944411,Heavy,162.758750848271,8.193925368149998,2500.0,4.6460704241124535,1,3110.1238575318002,0.1775310833707413
Bengaluru,Bangalore Urban,Karnataka,53.99262796665429,4.270059094124569,Moderate,134.13382761150342,8.778309722824488,2500.0,4.433560422116594,0,0.0,6.2240464082921845
Bengaluru,Bangalore Urban,Karnataka,49.78924385958949,4.803250310519478,Moderate,138.2547000120229,8.605803035111126,2500.0,5.174938310235208,0,0.0,5.953553839053934
Mumbai,Mumbai,Maharashtra,13.73971292756181,1.2512113794019082,Storm,58.41872225253043,9.5,2500.0,2.829118038295764,0,0.0,0.11810166150928346
Hyderabad,Hyderabad,Telangana,17.57078572645182,0.6893062642341248,Heavy,156.78620710810608,7.628919201631843,2500.0,4.787094762819569,1,2341.628322465685,0.1064056269179845
Mumbai,Mumbai,Maharashtra,9.78883771620532,1.4451892055318178,Storm,48.844803003149075,9.5,2500.0,2.727119782472602,0,0.0,0.06923998588437207
Chennai,Chennai,Tamil Nadu,41.00209664080164,1.6487693802709122,Storm,135.5860273324146,5.5,2500.0,3.6854562634353134,0,0.0,1.3859323997049786
Kolkata,Kolkata,West Bengal,48.87824989367454,3.3036812925274317,Heavy,59.930816773434564,7.406159870430979,2500.0,3.837528542019844,1,2489.916422796363,3.9463849231761867
Mumbai,Mumbai,Maharashtra,12.166046640565732,1.5493772509311685,Storm,65.30275709186742,9.5,2500.0,3.404398036153606,0,0.0,0.11466374803412177
Jaipur,Jaipur,Rajasthan,36.710473489456746,1.6150595214809118,Moderate,201.35377283014967,,2500.0,5.361897018743842,0,0.0,1.0882746398604053
Ahmedabad,Ahmedabad,Gujarat,33.929371729972246,2.527819361262426,Moderate,179.8308737851813,5.585252968150827,2500.0,3.771121633893542,0,0.0,1.4550156883501584
Hyderabad,Hyderabad,Telangana,19.448284033457124,0.48375215098148655,Heavy,167.1829680092274,7.319305272380455,2500.0,4.886077283737583,1,2763.708570289856,0.09148617926680677
Pune,Pune,Maharashtra,9.505453780149576,1.0937732354344138,Storm,153.64097904623586,5.5,2500.0,3.6448021020970547,0,0.0,0.04941320290363494
Mumbai,Mumbai,Maharashtra,9.451265858198438,1.5162481147611102,Storm,57.22626881301115,9.5,2500.0,2.694037812786398,0,0.0,0.06772051275480327
Jaipur,Jaipur,Rajasthan,43.694507153812665,1.6460024303689373,Moderate,215.56611819636174,,2500.0,5.167784947016189,0,0.0,1.5712821133484896
